prec_no,block_no,name,kind,pref_name,total_hot_days,mean_hot_days,max_hot_days,years_with_data,coverage,name_norm,amedas_code,kjName,knName,lat,lon,alt
83,47814,日田,s,大分県,353.0,35.3,62.0,10,1.0,日田,83137,日田,ヒタ,33.321666666666665,130.92833333333334,83
52,1058,多治見,a,岐阜県,340.0,34.0,59.0,10,1.0,多治見,52606,多治見,タジミ,35.346666666666664,137.10833333333332,120
61,47759,京都,s,京都府,328.0,32.8,61.0,10,1.0,京都,61286,京都,キョウト,35.013333333333335,135.73166666666665,41
82,0790,久留米,a,福岡県,309.0,30.9,54.0,10,1.0,久留米,82306,久留米,クルメ,33.303333333333335,130.49333333333334,7
43,1232,鳩山,a,埼玉県,304.0,30.4,51.0,10,1.0,鳩山,43171,鳩山,ハトヤマ,35.985,139.335,44
51,0464,豊田,a,愛知県,302.0,30.2,57.0,10,1.0,豊田,51116,豊田,トヨタ,35.13166666666667,137.17666666666668,75
82,1141,太宰府,a,福岡県,301.0,30.1,62.0,10,1.0,太宰府,82191,太宰府,ダザイフ,33.49666666666667,130.49,52
42,0356,館林,a,群馬県,300.0,30.0,54.0,10,1.0,館林,42366,館林,タテバヤシ,36.24,139.51333333333332,23
62,1065,枚方,a,大阪府,294.0,29.4,51.0,10,1.0,枚方,62046,枚方,ヒラカタ,34.80833333333333,135.67166666666665,26
42,0351,桐生,a,群馬県,292.0,29.2,58.0,10,1.0,桐生,42266,桐生,キリュウ,36.41,139.325,117
52,1057,美濃,a,岐阜県,291.0,29.1,57.0,10,1.0,美濃,52461,美濃,ミノ,35.555,136.91,68
43,47626,熊谷,s,埼玉県,289.0,28.9,53.0,10,1.0,熊谷,43056,熊谷,クマガヤ,36.15,139.38,30
41,1018,佐野,a,栃木県,286.0,28.6,49.0,10,1.0,佐野,41361,佐野,サノ,36.36333333333334,139.57,68
49,0433,勝沼,a,山梨県,285.0,28.5,50.0,10,1.0,勝沼,49151,勝沼,カツヌマ,35.663333333333334,138.725,394
63,0968,福崎,a,兵庫県,285.0,28.5,56.0,10,1.0,福崎,63321,福崎,フクサキ,34.95,134.74833333333333,72
49,47638,甲府,s,山梨県,281.0,28.1,59.0,10,1.0,甲府,49142,甲府,コウフ,35.666666666666664,138.55333333333334,273
61,0598,京田辺,a,京都府,281.0,28.1,60.0,10,1.0,京田辺,61326,京田辺,キョウタナベ,34.83,135.76,20
42,1021,伊勢崎,a,群馬県,280.0,28.0,51.0,10,1.0,伊勢崎,42302,伊勢崎,イセサキ,36.33166666666666,139.165,64
52,1301,揖斐川,a,岐阜県,276.0,27.6,53.0,10,1.0,揖斐川,52511,揖斐川,イビガワ,35.485,136.56666666666666,45
61,0593,福知山,a,京都府,276.0,27.6,58.0,10,1.0,福知山,61187,福知山,フクチヤマ,35.31166666666667,135.11333333333334,17
52,0496,大垣,a,岐阜県,268.0,26.8,58.0,10,1.0,大垣,52581,大垣,オオガキ,35.346666666666664,136.62,6
62,0602,豊中,a,大阪府,268.0,26.8,47.0,10,1.0,豊中,62051,豊中,トヨナカ：大阪国際空港,34.78333333333333,135.43833333333333,12
52,47632,岐阜,s,岐阜県,266.0,26.6,51.0,10,1.0,岐阜,52586,岐阜,ギフ,35.4,136.76166666666666,13
52,0491,美濃加茂,a,岐阜県,259.0,25.9,51.0,10,1.0,美濃加茂,52536,美濃加茂,ミノカモ,35.445,137.005,74
67,0951,府中,a,広島県,257.0,25.7,57.0,10,1.0,府中,67326,府中,フチュウ,34.56166666666667,133.23166666666665,70
66,0930,高梁,a,岡山県,256.0,25.6,56.0,10,1.0,高梁,66336,高梁,タカハシ,34.791666666666664,133.61,60
63,47747,豊岡,s,兵庫県,253.0,25.3,44.0,10,1.0,豊岡,63051,豊岡,トヨオカ,35.535,134.82166666666666,3
62,47772,大阪,s,大阪府,251.0,25.1,45.0,10,1.0,大阪,62078,大阪,オオサカ,34.681666666666665,135.51833333333335,23
86,47819,熊本,s,熊本県,248.0,24.8,51.0,10,1.0,熊本,86141,熊本,クマモト,32.81333333333333,130.70666666666668,38
85,47813,佐賀,s,佐賀県,248.0,24.8,47.0,10,1.0,佐賀,85142,佐賀,サガ,33.265,130.305,6
64,47780,奈良,s,奈良県,247.0,24.7,51.0,10,1.0,奈良,64036,奈良,ナラ,34.67333333333333,135.83666666666667,102
51,47636,名古屋,s,愛知県,247.0,24.7,52.0,10,1.0,名古屋,51106,名古屋,ナゴヤ,35.166666666666664,136.965,51
72,47891,高松,s,香川県,245.0,24.5,48.0,10,1.0,高松,72086,高松,タカマツ,34.318333333333335,134.05333333333334,9
66,47768,岡山,s,岡山県,244.0,24.4,48.0,10,1.0,岡山,66408,岡山,オカヤマ,34.685,133.925,5
74,1235,江川崎,a,高知県,242.0,24.2,50.0,10,1.0,江川崎,74381,江川崎,エカワサキ,33.17,132.79166666666666,72
42,47624,前橋,s,群馬県,238.0,23.8,53.0,10,1.0,前橋,42251,前橋,マエバシ,36.405,139.06,112
40,0320,古河,a,茨城県,237.0,23.7,51.0,10,1.0,古河,40221,古河,コガ,36.20166666666667,139.71666666666667,20
72,0729,滝宮,a,香川県,233.0,23.3,54.0,10,1.0,滝宮,72121,滝宮,タキノミヤ,34.236666666666665,133.92333333333335,60
62,1470,八尾,a,大阪府,232.0,23.2,51.0,10,1.0,八尾,62096,八尾,ヤオ：八尾空港,34.596666666666664,135.6,10
81,47784,山口,s,山口県,231.0,23.1,50.0,10,1.0,山口,81286,山口,ヤマグチ,34.16166666666667,131.46166666666667,18
43,0359,久喜,a,埼玉県,231.0,23.1,50.0,10,1.0,久喜,43126,久喜,クキ,36.086666666666666,139.635,12
86,0834,岱明,a,熊本県,229.0,22.9,46.0,10,1.0,岱明,86086,岱明,タイメイ,32.915,130.51166666666666,15
67,0677,加計,a,広島県,227.0,22.7,50.0,10,1.0,加計,67212,加計,カケ,34.61,132.32,210
82,0788,朝倉,a,福岡県,227.0,22.7,49.0,10,1.0,朝倉,82261,朝倉,アサクラ,33.406666666666666,130.695,38
62,1062,堺,a,大阪府,224.0,22.4,42.0,10,1.0,堺,62091,堺,サカイ,34.555,135.485,20
68,0707,津和野,a,島根県,224.0,22.4,47.0,10,1.0,津和野,68516,津和野,ツワノ,34.461666666666666,131.77,165
43,1009,寄居,a,埼玉県,224.0,22.4,45.0,10,1.0,寄居,43051,寄居,ヨリイ,36.105,139.18333333333334,128
73,0959,大洲,a,愛媛県,223.0,22.3,36.0,10,1.0,大洲,73306,大洲,オオズ,33.50833333333333,132.535,20
72,1239,財田,a,香川県,223.0,22.3,47.0,10,1.0,財田,72161,財田,サイタ,34.12,133.77166666666668,65
43,0364,越谷,a,埼玉県,222.0,22.2,44.0,10,1.0,越谷,43256,越谷,コシガヤ,35.88333333333333,139.75666666666666,3
69,47746,鳥取,s,鳥取県,221.0,22.1,39.0,10,1.0,鳥取,69122,鳥取,トットリ,35.486666666666665,134.23833333333334,7
51,1638,大府,a,愛知県,220.0,22.0,43.0,10,1.0,大府,51216,大府,オオブ,34.995,136.94333333333333,32
81,0771,広瀬,a,山口県,220.0,22.0,48.0,10,1.0,広瀬,81231,広瀬,ヒロセ,34.26166666666666,131.95166666666665,97
86,0842,甲佐,a,熊本県,219.0,21.9,53.0,10,1.0,甲佐,86236,甲佐,コウサ,32.67166666666667,130.81666666666666,52
43,0363,さいたま,a,埼玉県,218.0,21.8,45.0,10,1.0,さいたま,43241,さいたま,サイタマ,35.875,139.58666666666667,8
86,0835,菊池,a,熊本県,213.0,21.3,43.0,10,1.0,菊池,86101,菊池,キクチ,32.945,130.78166666666667,83
51,1346,愛西,a,愛知県,211.0,21.1,45.0,10,1.0,愛西,51031,愛西,アイサイ,35.21666666666667,136.69833333333332,5
44,1002,練馬,a,東京都,211.0,21.1,48.0,10,1.0,練馬,44071,練馬,ネリマ,35.73833333333333,139.59166666666667,51
60,0586,大津,a,滋賀県,210.0,21.0,46.0,10,1.0,大津,60216,大津,オオツ,34.99166666666667,135.91166666666666,86
61,47750,舞鶴,s,京都府,204.0,20.4,42.0,10,1.0,舞鶴,61111,舞鶴,マイヅル,35.45,135.31666666666666,2
83,0805,犬飼,a,大分県,204.0,20.4,45.0,10,1.0,犬飼,83341,犬飼,イヌカイ,33.065,131.63166666666666,121
84,0962,島原,a,長崎県,204.0,20.4,50.0,10,1.0,島原,84523,島原,シマバラ,32.76,130.36166666666668,14
44,1001,青梅,a,東京都,202.0,20.2,45.0,10,1.0,青梅,44056,青梅,オウメ,35.788333333333334,139.31166666666667,155
53,47649,上野,s,三重県,202.0,20.2,48.0,10,1.0,上野,53112,上野,ウエノ,34.76166666666667,136.14166666666668,159
63,0956,西脇,a,兵庫県,201.0,20.1,45.0,10,1.0,西脇,63331,西脇,ニシワキ,34.998333333333335,134.99666666666667,72
60,0963,東近江,a,滋賀県,200.0,20.0,47.0,10,1.0,東近江,60196,東近江,ヒガシオウミ,35.06166666666667,136.19,128
61,0596,園部,a,京都府,199.0,19.9,42.0,10,1.0,園部,61242,園部,ソノベ,35.108333333333334,135.455,134
66,0656,久世,a,岡山県,197.0,19.7,45.0,10,1.0,久世,66171,久世,クセ,35.068333333333335,133.75333333333333,144
53,0500,桑名,a,三重県,194.0,19.4,43.0,10,1.0,桑名,53041,桑名,クワナ,35.05,136.69333333333333,3
85,0829,白石,a,佐賀県,193.0,19.3,41.0,10,1.0,白石,85166,白石,シロイシ,33.18333333333333,130.14833333333334,2
71,0972,穴吹,a,徳島県,191.0,19.1,49.0,10,1.0,穴吹,71087,穴吹,アナブキ,34.04,134.15666666666667,160
63,0612,和田山,a,兵庫県,190.0,19.0,48.0,10,1.0,和田山,63121,和田山,ワダヤマ,35.32333333333333,134.84833333333333,80
57,0579,小浜,a,福井県,189.0,18.9,43.0,10,1.0,小浜,57317,小浜,オバマ,35.483333333333334,135.78166666666667,10
69,47744,米子,s,鳥取県,188.0,18.8,33.0,10,1.0,米子,69076,米子,ヨナゴ,35.43333333333333,133.33833333333334,7
48,1323,南信濃,a,長野県,187.0,18.7,36.0,10,1.0,南信濃,48841,南信濃,ミナミシナノ,35.321666666666665,137.93166666666667,407
67,0674,三次,a,広島県,187.0,18.7,42.0,10,1.0,三次,67106,三次,ミヨシ,34.81166666666667,132.85,159
63,0970,郡家,a,兵庫県,187.0,18.7,48.0,10,1.0,郡家,63551,郡家,グンゲ,34.46666666666667,134.84833333333333,5
41,0341,小山,a,栃木県,186.0,18.6,38.0,10,1.0,小山,41376,小山,オヤマ,36.33833333333333,139.83,44
50,0986,佐久間,a,静岡県,185.0,18.5,41.0,10,1.0,佐久間,50226,佐久間,サクマ,35.056666666666665,137.76166666666666,150
65,1342,かつらぎ,a,和歌山県,185.0,18.5,45.0,10,1.0,かつらぎ,65026,かつらぎ,カツラギ,34.31,135.52833333333334,142
67,0688,大竹,a,広島県,185.0,18.5,47.0,10,1.0,大竹,67496,大竹,オオタケ,34.221666666666664,132.22,1
82,47807,福岡,s,福岡県,184.0,18.4,39.0,10,1.0,福岡,82182,福岡,フクオカ,33.58166666666666,130.375,3
82,0792,黒木,a,福岡県,183.0,18.3,43.0,10,1.0,黒木,82317,黒木,クロギ,33.225,130.645,144
44,0366,八王子,a,東京都,183.0,18.3,46.0,10,1.0,八王子,44112,八王子,ハチオウジ,35.666666666666664,139.31666666666666,123
40,0316,大子,a,茨城県,181.0,18.1,42.0,10,1.0,大子,40061,大子,ダイゴ,36.778333333333336,140.345,120
52,0487,金山,a,岐阜県,180.0,18.0,41.0,10,1.0,金山,52406,金山,カナヤマ,35.66166666666667,137.16,233
43,47641,秩父,s,埼玉県,179.0,17.9,39.0,10,1.0,秩父,43156,秩父,チチブ,35.99,139.07333333333332,232
57,47616,福井,s,福井県,176.0,17.6,37.0,10,1.0,福井,57066,福井,フクイ,36.055,136.22166666666666,9
45,1238,牛久,a,千葉県,173.0,17.3,40.0,10,1.0,牛久,45291,牛久,ウシク,35.39666666666667,140.14833333333334,30
52,0485,八幡,a,岐阜県,172.0,17.2,36.0,10,1.0,八幡,52331,八幡,ハチマン,35.75666666666667,136.97833333333332,271
55,1533,秋ヶ島,a,富山県,172.0,17.2,37.0,10,1.0,秋ヶ島,55151,秋ヶ島,アキガシマ：富山空港,36.64833333333333,137.18666666666667,24
86,1081,三角,a,熊本県,171.0,17.1,43.0,10,1.0,三角,86216,三角,ミスミ,32.611666666666665,130.47833333333332,60
66,0663,福渡,a,岡山県,171.0,17.1,46.0,10,1.0,福渡,66296,福渡,フクワタリ,34.86666666666667,133.90333333333334,63
85,0830,嬉野,a,佐賀県,170.0,17.0,39.0,10,1.0,嬉野,85161,嬉野,ウレシノ,33.11666666666667,129.995,81
81,0913,玖珂,a,山口県,169.0,16.9,42.0,10,1.0,玖珂,81397,玖珂,クガ,34.095,132.075,68
63,0614,柏原,a,兵庫県,169.0,16.9,36.0,10,1.0,柏原,63216,柏原,カイバラ,35.13666666666666,135.065,98
67,47767,福山,s,広島県,169.0,16.9,31.0,10,1.0,福山,67401,福山,フクヤマ,34.446666666666665,133.24666666666667,2
64,0635,五條,a,奈良県,169.0,16.9,38.0,10,1.0,五條,64127,五條,ゴジョウ,34.38,135.73,190
43,1070,所沢,a,埼玉県,168.0,16.8,41.0,10,1.0,所沢,43266,所沢,トコロザワ,35.77333333333333,139.41333333333333,119
36,0281,梁川,a,福島県,167.0,16.7,33.0,10,1.0,梁川,36066,梁川,ヤナガワ,37.85166666666667,140.58833333333334,43
40,1530,下館,a,茨城県,166.0,16.6,47.0,10,1.0,下館,40231,下館,シモダテ,36.281666666666666,139.98833333333334,24
51,0467,岡崎,a,愛知県,166.0,16.6,40.0,10,1.0,岡崎,51226,岡崎,オカザキ,34.91833333333334,137.19333333333333,47
36,47595,福島,s,福島県,165.0,16.5,34.0,10,1.0,福島,36127,福島,フクシマ,37.75833333333333,140.47,67
67,47765,広島,s,広島県,165.0,16.5,45.0,10,1.0,広島,67437,広島,ヒロシマ,34.39833333333333,132.46166666666667,4
53,0510,粥見,a,三重県,165.0,16.5,39.0,10,1.0,粥見,53231,粥見,カユミ,34.44833333333333,136.39,120
44,1133,府中,a,東京都,164.0,16.4,45.0,10,1.0,府中,44116,府中,フチュウ,35.68333333333333,139.48333333333332,59
66,0919,笠岡,a,岡山県,160.0,16.0,30.0,10,1.0,笠岡,66481,笠岡,カサオカ,34.501666666666665,133.495,0
42,0353,上里見,a,群馬県,160.0,16.0,37.0,10,1.0,上里見,42286,上里見,カミサトミ,36.376666666666665,138.895,183
86,0846,八代,a,熊本県,159.0,15.9,41.0,10,1.0,八代,86336,八代,ヤツシロ,32.473333333333336,130.60666666666665,8
36,47570,若松,s,福島県,159.0,15.9,34.0,10,1.0,若松,36361,若松,ワカマツ,37.48833333333334,139.91,212
55,47607,富山,s,富山県,156.0,15.6,30.0,10,1.0,富山,55102,富山,トヤマ,36.708333333333336,137.20166666666665,9
48,0402,上田,a,長野県,155.0,15.5,42.0,10,1.0,上田,48256,上田,ウエダ,36.4,138.265,502
52,0495,関ケ原,a,岐阜県,155.0,15.5,42.0,10,1.0,関ケ原,52571,関ケ原,セキガハラ,35.36333333333334,136.46666666666667,130
41,0338,真岡,a,栃木県,153.0,15.3,30.0,10,1.0,真岡,41331,真岡,モオカ,36.47666666666667,139.98666666666668,91
52,0493,恵那,a,岐阜県,152.0,15.2,36.0,10,1.0,恵那,52556,恵那,エナ,35.446666666666665,137.40333333333334,315
49,0434,大月,a,山梨県,150.0,15.0,33.0,10,1.0,大月,49161,大月,オオツキ,35.608333333333334,138.93833333333333,364
82,1477,博多,a,福岡県,148.0,14.8,39.0,10,1.0,博多,82186,博多,ハカタ：福岡空港,33.583333333333336,130.45166666666665,9
82,47809,飯塚,s,福岡県,148.0,14.8,34.0,10,1.0,飯塚,82136,飯塚,イイヅカ,33.651666666666664,130.69333333333333,37
82,0793,大牟田,a,福岡県,148.0,14.8,39.0,10,1.0,大牟田,82361,大牟田,オオムタ,33.00666666666667,130.46666666666667,40
50,0451,天竜,a,静岡県,147.0,14.7,35.0,10,1.0,天竜,50386,天竜,テンリュウ,34.89,137.81333333333333,61
74,0763,中村,a,高知県,147.0,14.7,40.0,10,1.0,中村,74456,中村,ナカムラ,32.99,132.92,8
72,47890,多度津,s,香川県,146.0,14.6,34.0,10,1.0,多度津,72111,多度津,タドツ,34.275,133.75166666666667,4
68,0701,川本,a,島根県,146.0,14.6,31.0,10,1.0,川本,68351,川本,カワモト,34.97666666666667,132.49166666666667,132
82,1046,添田,a,福岡県,146.0,14.6,36.0,10,1.0,添田,82206,添田,ソエダ,33.55833333333333,130.855,92
45,0381,茂原,a,千葉県,144.0,14.4,28.0,10,1.0,茂原,45261,茂原,モバラ,35.43666666666667,140.29333333333332,11
49,1234,切石,a,山梨県,141.0,14.1,31.0,10,1.0,切石,49236,切石,キリイシ,35.46666666666667,138.44166666666666,226
54,0521,新津,a,新潟県,140.0,14.0,37.0,10,1.0,新津,54296,新津,ニイツ,37.791666666666664,139.08666666666667,3
52,0494,中津川,a,岐阜県,139.0,13.9,29.0,10,1.0,中津川,52557,中津川,ナカツガワ,35.47666666666667,137.48666666666668,378
81,0940,岩国,a,山口県,138.0,13.8,36.0,10,1.0,岩国,81321,岩国,イワクニ,34.155,132.17833333333334,41
61,0589,宮津,a,京都府,136.0,13.6,24.0,10,1.0,宮津,61076,宮津,ミヤヅ,35.55,135.235,2
69,47742,境,s,鳥取県,136.0,13.6,26.0,10,1.0,境,69006,境,サカイ,35.54333333333334,133.235,2
86,0845,本渡,a,熊本県,135.0,13.5,41.0,10,1.0,本渡,86316,本渡,ホンド,32.468333333333334,130.18,30
60,47761,彦根,s,滋賀県,135.0,13.5,27.0,10,1.0,彦根,60131,彦根,ヒコネ,35.275,136.24333333333334,87
86,47824,人吉,s,熊本県,135.0,13.5,42.0,10,1.0,人吉,86467,人吉,ヒトヨシ,32.21666666666667,130.755,146
40,0324,土浦,a,茨城県,134.0,13.4,31.0,10,1.0,土浦,40341,土浦,ツチウラ,36.10333333333333,140.22,26
86,0832,鹿北,a,熊本県,134.0,13.4,41.0,10,1.0,鹿北,86006,鹿北,カホク,33.115,130.69166666666666,119
87,0860,加久藤,a,宮崎県,134.0,13.4,36.0,10,1.0,加久藤,87301,加久藤,カクトウ,32.04666666666667,130.81,228
66,47756,津山,s,岡山県,133.0,13.3,34.0,10,1.0,津山,66186,津山,ツヤマ,35.06333333333333,134.00833333333333,146
87,1353,神門,a,宮崎県,132.0,13.2,42.0,10,1.0,神門,87206,神門,ミカド,32.385,131.33166666666668,250
84,1084,大村,a,長崎県,132.0,13.2,32.0,10,1.0,大村,84371,大村,オオムラ：長崎空港,32.916666666666664,129.91333333333333,3
67,0950,三入,a,広島県,131.0,13.1,36.0,10,1.0,三入,67292,三入,ミイリ,34.545,132.53,70
86,0926,上,a,熊本県,131.0,13.1,41.0,10,1.0,上,86477,上,ウエ,32.225,130.905,166
44,47662,東京,s,東京都,130.0,13.0,29.0,10,1.0,東京,44132,東京,トウキョウ,35.69166666666667,139.75,25
36,0307,石川,a,福島県,129.0,12.9,26.0,10,1.0,石川,36676,石川,イシカワ,37.14666666666667,140.46,290
67,0675,庄原,a,広島県,129.0,12.9,30.0,10,1.0,庄原,67116,庄原,ショウバラ,34.86,133.02333333333334,300
54,0534,小出,a,新潟県,129.0,12.9,33.0,10,1.0,小出,54616,小出,コイデ,37.22666666666667,138.96333333333334,98
53,0509,小俣,a,三重県,128.0,12.8,37.0,10,1.0,小俣,53196,小俣,オバタ,34.528333333333336,136.665,10
41,47615,宇都宮,s,栃木県,128.0,12.8,29.0,10,1.0,宇都宮,41277,宇都宮,ウツノミヤ,36.54833333333333,139.86833333333334,119
40,0318,笠間,a,茨城県,126.0,12.6,29.0,10,1.0,笠間,40191,笠間,カサマ,36.395,140.24,72
52,0483,萩原,a,岐阜県,125.0,12.5,30.0,10,1.0,萩原,52286,萩原,ハギワラ,35.888333333333335,137.20666666666668,425
63,47769,姫路,s,兵庫県,124.0,12.4,26.0,10,1.0,姫路,63383,姫路,ヒメジ,34.83833333333333,134.67,38
63,0619,上郡,a,兵庫県,123.0,12.3,32.0,10,1.0,上郡,63366,上郡,カミゴオリ,34.858333333333334,134.37333333333333,20
49,1024,韮崎,a,山梨県,123.0,12.3,42.0,10,1.0,韮崎,49086,韮崎,ニラサキ,35.693333333333335,138.44833333333332,341
48,47610,長野,s,長野県,123.0,12.3,28.0,10,1.0,長野,48156,長野,ナガノ,36.66166666666667,138.19166666666666,418
48,47637,飯田,s,長野県,123.0,12.3,23.0,10,1.0,飯田,48767,飯田,イイダ,35.52333333333333,137.82166666666666,516
84,0922,口之津,a,長崎県,122.0,12.2,37.0,10,1.0,口之津,84561,口之津,クチノツ,32.611666666666665,130.19333333333333,13
88,0878,さつま柏原,a,鹿児島県,122.0,12.2,35.0,10,1.0,さつま柏原,88107,さつま柏原,サツマカシワバル,31.916666666666668,130.455,59
82,0785,前原,a,福岡県,121.0,12.1,29.0,10,1.0,前原,82171,前原,マエバル,33.56,130.19,5
63,0969,三田,a,兵庫県,121.0,12.1,25.0,10,1.0,三田,63411,三田,サンダ,34.895,135.21166666666667,150
57,1537,春江,a,福井県,120.0,12.0,25.0,10,1.0,春江,57026,春江,ハルエ：福井空港,36.141666666666666,136.22333333333333,5
83,0795,豊後高田,a,大分県,120.0,12.0,26.0,10,1.0,豊後高田,83061,豊後高田,ブンゴタカダ,33.57,131.43333333333334,5
57,1010,美浜,a,福井県,120.0,12.0,20.0,10,1.0,美浜,57286,美浜,ミハマ,35.6,135.91666666666666,10
66,0669,倉敷,a,岡山県,119.0,11.9,34.0,10,1.0,倉敷,66446,倉敷,クラシキ,34.59,133.76833333333335,3
68,47741,松江,s,島根県,119.0,11.9,25.0,10,1.0,松江,68132,松江,マツエ,35.45666666666666,133.065,17
50,0445,川根本町,a,静岡県,118.0,11.8,28.0,10,1.0,川根本町,50241,川根本町,カワネホンチョウ,35.10166666666667,138.12833333333333,290
54,0529,長岡,a,新潟県,118.0,11.8,34.0,10,1.0,長岡,54501,長岡,ナガオカ,37.45,138.82333333333332,23
63,0613,生野,a,兵庫県,118.0,11.8,20.0,10,1.0,生野,63201,生野,イクノ,35.166666666666664,134.79166666666666,320
45,0916,佐倉,a,千葉県,118.0,11.8,31.0,10,1.0,佐倉,45116,佐倉,サクラ,35.72833333333333,140.21166666666667,5
64,1228,風屋,a,奈良県,118.0,11.8,31.0,10,1.0,風屋,64227,風屋,カゼヤ,34.045,135.78666666666666,301
73,47887,松山,s,愛媛県,116.0,11.6,33.0,10,1.0,松山,73166,松山,マツヤマ,33.843333333333334,132.77666666666667,32
74,0746,本山,a,高知県,116.0,11.6,35.0,10,1.0,本山,74071,本山,モトヤマ,33.75333333333333,133.575,252
88,0875,大口,a,鹿児島県,115.0,11.5,33.0,10,1.0,大口,88081,大口,オオクチ,32.04666666666667,130.62666666666667,175
64,0957,上北山,a,奈良県,115.0,11.5,32.0,10,1.0,上北山,64206,上北山,カミキタヤマ,34.13666666666666,136.005,334
35,47588,山形,s,山形県,114.0,11.4,28.0,10,1.0,山形,35426,山形,ヤマガタ,38.255,140.345,153
72,0730,引田,a,香川県,111.0,11.1,30.0,10,1.0,引田,72146,引田,ヒケタ,34.21333333333333,134.40666666666667,12
49,0439,南部,a,山梨県,111.0,11.1,26.0,10,1.0,南部,49316,南部,ナンブ,35.288333333333334,138.445,141
88,1181,肝付前田,a,鹿児島県,110.0,11.0,33.0,10,1.0,肝付前田,88447,肝付前田,キモツキマエダ,31.34,130.93833333333333,31
74,1229,大栃,a,高知県,110.0,11.0,33.0,10,1.0,大栃,74136,大栃,オオドチ,33.69833333333333,133.875,210
42,0354,西野牧,a,群馬県,110.0,11.0,30.0,10,1.0,西野牧,42326,西野牧,ニシノマキ,36.245,138.70666666666668,375
54,0525,三条,a,新潟県,110.0,11.0,31.0,10,1.0,三条,54396,三条,サンジョウ,37.64,138.955,9
65,47777,和歌山,s,和歌山県,110.0,11.0,23.0,10,1.0,和歌山,65042,和歌山,ワカヤマ,34.22833333333333,135.16333333333333,14
66,0664,和気,a,岡山県,109.0,10.9,25.0,10,1.0,和気,66306,和気,ワケ,34.815,134.18333333333334,35
69,0718,智頭,a,鳥取県,109.0,10.9,29.0,10,1.0,智頭,69246,智頭,チズ,35.263333333333335,134.24,182
63,47776,洲本,s,兵庫県,109.0,10.9,31.0,10,1.0,洲本,63571,洲本,スモト,34.31,134.84833333333333,69
88,47827,鹿児島,s,鹿児島県,109.0,10.9,40.0,10,1.0,鹿児島,88317,鹿児島,カゴシマ,31.555,130.54666666666665,4
36,0286,喜多方,a,福島県,108.0,10.8,25.0,10,1.0,喜多方,36176,喜多方,キタカタ,37.65833333333333,139.86333333333334,212
73,0735,四国中央,a,愛媛県,108.0,10.8,25.0,10,1.0,四国中央,73151,四国中央,シコクチュウオウ,33.98166666666667,133.58166666666668,75
63,0615,一宮,a,兵庫県,108.0,10.8,19.0,10,1.0,一宮,63251,一宮,イチノミヤ,35.096666666666664,134.585,195
86,0924,水俣,a,熊本県,108.0,10.8,34.0,10,1.0,水俣,86451,水俣,ミナマタ,32.205,130.40666666666667,6
46,0388,海老名,a,神奈川県,107.0,10.7,28.0,10,1.0,海老名,46091,海老名,エビナ,35.43333333333333,139.38666666666666,18
51,1344,蒲郡,a,愛知県,107.0,10.7,25.0,10,1.0,蒲郡,51281,蒲郡,ガマゴオリ,34.845,137.21666666666667,55
45,0376,我孫子,a,千葉県,106.0,10.6,31.0,10,1.0,我孫子,45061,我孫子,アビコ,35.86333333333333,140.11,20
71,1352,木頭,a,徳島県,105.0,10.5,34.0,10,1.0,木頭,71251,木頭,キトウ,33.77166666666667,134.19833333333332,363
48,1445,伊那,a,長野県,105.0,10.5,19.0,10,1.0,伊那,48621,伊那,イナ,35.825,137.955,633
57,47631,敦賀,s,福井県,104.0,10.4,19.0,10,1.0,敦賀,57248,敦賀,ツルガ,35.653333333333336,136.06166666666667,2
52,47617,高山,s,岐阜県,104.0,10.4,21.0,10,1.0,高山,52146,高山,タカヤマ,36.155,137.25333333333333,560
40,1245,鉾田,a,茨城県,104.0,10.4,29.0,10,1.0,鉾田,40311,鉾田,ホコタ,36.16833333333334,140.52666666666667,32
71,0720,池田,a,徳島県,103.0,10.3,30.0,10,1.0,池田,71066,池田,イケダ,34.02333333333333,133.795,214
88,0890,喜入,a,鹿児島県,103.0,10.3,33.0,10,1.0,喜入,88432,喜入,キイレ,31.386666666666667,130.54,4
42,0346,沼田,a,群馬県,102.0,10.2,28.0,10,1.0,沼田,42146,沼田,ヌマタ,36.66833333333334,139.02166666666668,390
48,47618,松本,s,長野県,102.0,10.2,19.0,10,1.0,松本,48361,松本,マツモト,36.24666666666667,137.97,610
53,0503,亀山,a,三重県,101.0,10.1,25.0,10,1.0,亀山,53091,亀山,カメヤマ,34.87,136.45333333333335,70
54,47612,高田,s,新潟県,101.0,10.1,28.0,10,1.0,高田,54651,高田,タカダ,37.10666666666667,138.24666666666667,13
61,1303,美山,a,京都府,101.0,10.1,26.0,10,1.0,美山,61206,美山,ミヤマ,35.275,135.55,200
84,47812,佐世保,s,長崎県,100.0,10.0,28.0,10,1.0,佐世保,84266,佐世保,サセボ,33.15833333333333,129.72666666666666,4
66,0670,玉野,a,岡山県,100.0,10.0,27.0,10,1.0,玉野,66501,玉野,タマノ,34.486666666666665,133.95,2
41,0331,大田原,a,栃木県,97.0,9.7,23.0,10,1.0,大田原,41141,大田原,オオタワラ,36.84,140.035,188
48,0404,穂高,a,長野県,97.0,9.7,22.0,10,1.0,穂高,48296,穂高,ホタカ,36.343333333333334,137.88166666666666,540
