prec_no,block_no,name,kind,pref_name,year,hot_days,flag
66,0668,虫明,a,岡山県,2025,12.0,
66,0669,倉敷,a,岡山県,2016,4.0,
66,0669,倉敷,a,岡山県,2017,1.0,
66,0669,倉敷,a,岡山県,2018,17.0,
66,0669,倉敷,a,岡山県,2019,2.0,
66,0669,倉敷,a,岡山県,2020,13.0,
66,0669,倉敷,a,岡山県,2021,2.0,
66,0669,倉敷,a,岡山県,2022,6.0,
66,0669,倉敷,a,岡山県,2023,11.0,
66,0669,倉敷,a,岡山県,2024,34.0,
66,0669,倉敷,a,岡山県,2025,29.0,
66,0670,玉野,a,岡山県,2016,6.0,
66,0670,玉野,a,岡山県,2017,1.0,
66,0670,玉野,a,岡山県,2018,9.0,
66,0670,玉野,a,岡山県,2019,6.0,
66,0670,玉野,a,岡山県,2020,11.0,
66,0670,玉野,a,岡山県,2021,4.0,
66,0670,玉野,a,岡山県,2022,9.0,
66,0670,玉野,a,岡山県,2023,4.0,
66,0670,玉野,a,岡山県,2024,23.0,
66,0670,玉野,a,岡山県,2025,27.0,
66,0919,笠岡,a,岡山県,2016,6.0,
66,0919,笠岡,a,岡山県,2017,4.0,
66,0919,笠岡,a,岡山県,2018,23.0,
66,0919,笠岡,a,岡山県,2019,10.0,
66,0919,笠岡,a,岡山県,2020,20.0,
66,0919,笠岡,a,岡山県,2021,9.0,
66,0919,笠岡,a,岡山県,2022,13.0,
66,0919,笠岡,a,岡山県,2023,17.0,
66,0919,笠岡,a,岡山県,2024,30.0,
66,0919,笠岡,a,岡山県,2025,28.0,
66,0929,下呰部,a,岡山県,2016,,///
66,0929,下呰部,a,岡山県,2017,,///
66,0929,下呰部,a,岡山県,2018,,///
66,0929,下呰部,a,岡山県,2019,,///
66,0929,下呰部,a,岡山県,2020,,///
66,0929,下呰部,a,岡山県,2021,,///
66,0929,下呰部,a,岡山県,2022,,///
66,0929,下呰部,a,岡山県,2023,,///
66,0929,下呰部,a,岡山県,2024,,///
66,0929,下呰部,a,岡山県,2025,,///
66,0930,高梁,a,岡山県,2016,18.0,
66,0930,高梁,a,岡山県,2017,7.0,
66,0930,高梁,a,岡山県,2018,31.0,
66,0930,高梁,a,岡山県,2019,15.0,
66,0930,高梁,a,岡山県,2020,26.0,
66,0930,高梁,a,岡山県,2021,14.0,
66,0930,高梁,a,岡山県,2022,11.0,
66,0930,高梁,a,岡山県,2023,28.0,
66,0930,高梁,a,岡山県,2024,50.0,
66,0930,高梁,a,岡山県,2025,56.0,
66,1140,奈義,a,岡山県,2016,0.0,
66,1140,奈義,a,岡山県,2017,0.0,
66,1140,奈義,a,岡山県,2018,13.0,
66,1140,奈義,a,岡山県,2019,4.0,
66,1140,奈義,a,岡山県,2020,10.0,
66,1140,奈義,a,岡山県,2021,3.0,
66,1140,奈義,a,岡山県,2022,1.0,
66,1140,奈義,a,岡山県,2023,8.0,
66,1140,奈義,a,岡山県,2024,18.0,
66,1140,奈義,a,岡山県,2025,33.0,
66,1328,上長田,a,岡山県,2016,0.0,
66,1328,上長田,a,岡山県,2017,0.0,
66,1328,上長田,a,岡山県,2018,0.0,
66,1328,上長田,a,岡山県,2019,0.0,
66,1328,上長田,a,岡山県,2020,0.0,
66,1328,上長田,a,岡山県,2021,0.0,
66,1328,上長田,a,岡山県,2022,0.0,
66,1328,上長田,a,岡山県,2023,0.0,
66,1328,上長田,a,岡山県,2024,0.0,
66,1328,上長田,a,岡山県,2025,0.0,
66,1330,千屋,a,岡山県,2016,0.0,
66,1330,千屋,a,岡山県,2017,0.0,
66,1330,千屋,a,岡山県,2018,0.0,
66,1330,千屋,a,岡山県,2019,0.0,
66,1330,千屋,a,岡山県,2020,0.0,
66,1330,千屋,a,岡山県,2021,0.0,
66,1330,千屋,a,岡山県,2022,0.0,
66,1330,千屋,a,岡山県,2023,0.0,
66,1330,千屋,a,岡山県,2024,1.0,
66,1330,千屋,a,岡山県,2025,3.0,
66,1371,恩原,a,岡山県,2016,,///
66,1371,恩原,a,岡山県,2017,,///
66,1371,恩原,a,岡山県,2018,,///
66,1371,恩原,a,岡山県,2019,,///
66,1371,恩原,a,岡山県,2020,,///
66,1371,恩原,a,岡山県,2021,,///
66,1371,恩原,a,岡山県,2022,,///
66,1371,恩原,a,岡山県,2023,,///
66,1371,恩原,a,岡山県,2024,,///
66,1371,恩原,a,岡山県,2025,,///
66,1531,日応寺,a,岡山県,2016,7.0,
66,1531,日応寺,a,岡山県,2017,0.0,
66,1531,日応寺,a,岡山県,2018,8.0,
66,1531,日応寺,a,岡山県,2019,0.0,
66,1531,日応寺,a,岡山県,2020,11.0,
66,1531,日応寺,a,岡山県,2021,2.0,
66,1531,日応寺,a,岡山県,2022,0.0,
66,1531,日応寺,a,岡山県,2023,5.0,
66,1531,日応寺,a,岡山県,2024,16.0,
66,1531,日応寺,a,岡山県,2025,10.0,
66,1584,富,a,岡山県,2016,,///
66,1584,富,a,岡山県,2017,,///
66,1584,富,a,岡山県,2018,,///
66,1584,富,a,岡山県,2019,,///
66,1584,富,a,岡山県,2020,,///
66,1584,富,a,岡山県,2021,,///
66,1584,富,a,岡山県,2022,,///
66,1584,富,a,岡山県,2023,,///
66,1584,富,a,岡山県,2024,,///
66,1584,富,a,岡山県,2025,,///
66,1585,吉備中央,a,岡山県,2016,,///
66,1585,吉備中央,a,岡山県,2017,,///
66,1585,吉備中央,a,岡山県,2018,,///
66,1585,吉備中央,a,岡山県,2019,,///
66,1585,吉備中央,a,岡山県,2020,,///
66,1585,吉備中央,a,岡山県,2021,,///
66,1585,吉備中央,a,岡山県,2022,,///
66,1585,吉備中央,a,岡山県,2023,,///
66,1585,吉備中央,a,岡山県,2024,,///
66,1585,吉備中央,a,岡山県,2025,,///
66,1618,旭西,a,岡山県,2016,,///
66,1618,旭西,a,岡山県,2017,,///
66,1618,旭西,a,岡山県,2018,,///
66,1618,旭西,a,岡山県,2019,,///
66,1618,旭西,a,岡山県,2020,,///
66,1618,旭西,a,岡山県,2021,,///
66,1618,旭西,a,岡山県,2022,,///
66,1618,旭西,a,岡山県,2023,,///
66,1618,旭西,a,岡山県,2024,,///
66,1618,旭西,a,岡山県,2025,,///
66,47756,津山,s,岡山県,2016,11.0,
66,47756,津山,s,岡山県,2017,2.0,
66,47756,津山,s,岡山県,2018,20.0,
66,47756,津山,s,岡山県,2019,5.0,
66,47756,津山,s,岡山県,2020,14.0,
66,47756,津山,s,岡山県,2021,6.0,
66,47756,津山,s,岡山県,2022,7.0,
66,47756,津山,s,岡山県,2023,10.0,
66,47756,津山,s,岡山県,2024,24.0,
66,47756,津山,s,岡山県,2025,34.0,
66,47768,岡山,s,岡山県,2016,22.0,
66,47768,岡山,s,岡山県,2017,9.0,
66,47768,岡山,s,岡山県,2018,30.0,
66,47768,岡山,s,岡山県,2019,14.0,
66,47768,岡山,s,岡山県,2020,24.0,
66,47768,岡山,s,岡山県,2021,13.0,
66,47768,岡山,s,岡山県,2022,15.0,
66,47768,岡山,s,岡山県,2023,22.0,
66,47768,岡山,s,岡山県,2024,47.0,
66,47768,岡山,s,岡山県,2025,48.0,
67,0671,道後山,a,広島県,2016,,///
67,0671,道後山,a,広島県,2017,,///
67,0671,道後山,a,広島県,2018,,///
67,0671,道後山,a,広島県,2019,,///
67,0671,道後山,a,広島県,2020,,///
67,0671,道後山,a,広島県,2021,,///
67,0671,道後山,a,広島県,2022,,///
67,0671,道後山,a,広島県,2023,,///
67,0671,道後山,a,広島県,2024,,///
67,0671,道後山,a,広島県,2025,,///
67,0674,三次,a,広島県,2016,11.0,
67,0674,三次,a,広島県,2017,3.0,
67,0674,三次,a,広島県,2018,25.0,
67,0674,三次,a,広島県,2019,15.0,
67,0674,三次,a,広島県,2020,15.0,
67,0674,三次,a,広島県,2021,10.0,
67,0674,三次,a,広島県,2022,9.0,
67,0674,三次,a,広島県,2023,18.0,
67,0674,三次,a,広島県,2024,39.0,
67,0674,三次,a,広島県,2025,42.0,
67,0675,庄原,a,広島県,2016,5.0,
67,0675,庄原,a,広島県,2017,0.0,
67,0675,庄原,a,広島県,2018,22.0,
67,0675,庄原,a,広島県,2019,7.0,
67,0675,庄原,a,広島県,2020,13.0,
67,0675,庄原,a,広島県,2021,8.0,
67,0675,庄原,a,広島県,2022,3.0,
67,0675,庄原,a,広島県,2023,14.0,
67,0675,庄原,a,広島県,2024,27.0,
67,0675,庄原,a,広島県,2025,30.0,
67,0676,大朝,a,広島県,2016,0.0,
67,0676,大朝,a,広島県,2017,0.0,
67,0676,大朝,a,広島県,2018,4.0,
67,0676,大朝,a,広島県,2019,2.0,
67,0676,大朝,a,広島県,2020,3.0,
67,0676,大朝,a,広島県,2021,2.0,
67,0676,大朝,a,広島県,2022,2.0,
67,0676,大朝,a,広島県,2023,2.0,
67,0676,大朝,a,広島県,2024,4.0,
67,0676,大朝,a,広島県,2025,7.0,
67,0677,加計,a,広島県,2016,23.0,
67,0677,加計,a,広島県,2017,5.0,
67,0677,加計,a,広島県,2018,33.0,
67,0677,加計,a,広島県,2019,10.0,
67,0677,加計,a,広島県,2020,16.0,
67,0677,加計,a,広島県,2021,11.0,
67,0677,加計,a,広島県,2022,14.0,
67,0677,加計,a,広島県,2023,19.0,
67,0677,加計,a,広島県,2024,50.0,
67,0677,加計,a,広島県,2025,46.0,
67,0679,上下,a,広島県,2016,,///
67,0679,上下,a,広島県,2017,,///
67,0679,上下,a,広島県,2018,,///
67,0679,上下,a,広島県,2019,,///
67,0679,上下,a,広島県,2020,,///
67,0679,上下,a,広島県,2021,,///
67,0679,上下,a,広島県,2022,,///
67,0679,上下,a,広島県,2023,,///
67,0679,上下,a,広島県,2024,,///
67,0679,上下,a,広島県,2025,,///
67,0680,内黒山,a,広島県,2016,,///
67,0680,内黒山,a,広島県,2017,,///
67,0680,内黒山,a,広島県,2018,,///
67,0680,内黒山,a,広島県,2019,,///
67,0680,内黒山,a,広島県,2020,,///
67,0680,内黒山,a,広島県,2021,,///
67,0680,内黒山,a,広島県,2022,,///
67,0680,内黒山,a,広島県,2023,,///
67,0680,内黒山,a,広島県,2024,,///
67,0680,内黒山,a,広島県,2025,,///
67,0681,世羅,a,広島県,2016,0.0,
67,0681,世羅,a,広島県,2017,0.0,
67,0681,世羅,a,広島県,2018,1.0,
67,0681,世羅,a,広島県,2019,0.0,
67,0681,世羅,a,広島県,2020,1.0,
67,0681,世羅,a,広島県,2021,1.0,
67,0681,世羅,a,広島県,2022,1.0,
67,0681,世羅,a,広島県,2023,9.0,
67,0681,世羅,a,広島県,2024,14.0,
67,0681,世羅,a,広島県,2025,14.0,
67,0683,東広島,a,広島県,2016,2.0,
67,0683,東広島,a,広島県,2017,0.0,
67,0683,東広島,a,広島県,2018,7.0,
67,0683,東広島,a,広島県,2019,0.0,
67,0683,東広島,a,広島県,2020,6.0,
67,0683,東広島,a,広島県,2021,0.0,
67,0683,東広島,a,広島県,2022,1.0,
67,0683,東広島,a,広島県,2023,5.0,
67,0683,東広島,a,広島県,2024,6.0,
67,0683,東広島,a,広島県,2025,7.0,
67,0686,竹原,a,広島県,2016,0.0,
67,0686,竹原,a,広島県,2017,0.0,
67,0686,竹原,a,広島県,2018,0.0,
67,0686,竹原,a,広島県,2019,0.0,
67,0686,竹原,a,広島県,2020,0.0,
67,0686,竹原,a,広島県,2021,0.0,
67,0686,竹原,a,広島県,2022,0.0,
67,0686,竹原,a,広島県,2023,0.0,
67,0686,竹原,a,広島県,2024,0.0,
67,0686,竹原,a,広島県,2025,0.0,
67,0687,生口島,a,広島県,2016,5.0,
67,0687,生口島,a,広島県,2017,3.0,
67,0687,生口島,a,広島県,2018,10.0,
67,0687,生口島,a,広島県,2019,3.0,
67,0687,生口島,a,広島県,2020,12.0,
67,0687,生口島,a,広島県,2021,5.0,
67,0687,生口島,a,広島県,2022,9.0,
67,0687,生口島,a,広島県,2023,8.0,
67,0687,生口島,a,広島県,2024,14.0,
67,0687,生口島,a,広島県,2025,13.0,
67,0688,大竹,a,広島県,2016,14.0,
67,0688,大竹,a,広島県,2017,7.0,
67,0688,大竹,a,広島県,2018,23.0,
67,0688,大竹,a,広島県,2019,11.0,
67,0688,大竹,a,広島県,2020,14.0,
67,0688,大竹,a,広島県,2021,9.0,
67,0688,大竹,a,広島県,2022,13.0,
67,0688,大竹,a,広島県,2023,18.0,
67,0688,大竹,a,広島県,2024,47.0,
67,0688,大竹,a,広島県,2025,29.0,
67,0690,倉橋,a,広島県,2016,,///
67,0690,倉橋,a,広島県,2017,,///
67,0690,倉橋,a,広島県,2018,,///
67,0690,倉橋,a,広島県,2019,,///
67,0690,倉橋,a,広島県,2020,,///
67,0690,倉橋,a,広島県,2021,,///
67,0690,倉橋,a,広島県,2022,,///
67,0690,倉橋,a,広島県,2023,,///
67,0690,倉橋,a,広島県,2024,,///
67,0690,倉橋,a,広島県,2025,,///
67,0947,高野,a,広島県,2016,0.0,
67,0947,高野,a,広島県,2017,0.0,
67,0947,高野,a,広島県,2018,0.0,
67,0947,高野,a,広島県,2019,0.0,
67,0947,高野,a,広島県,2020,0.0,
67,0947,高野,a,広島県,2021,0.0,
67,0947,高野,a,広島県,2022,0.0,
67,0947,高野,a,広島県,2023,1.0,
67,0947,高野,a,広島県,2024,0.0,
67,0947,高野,a,広島県,2025,0.0,
67,0948,東城,a,広島県,2016,,///
67,0948,東城,a,広島県,2017,,///
67,0948,東城,a,広島県,2018,,///
67,0948,東城,a,広島県,2019,,///
67,0948,東城,a,広島県,2020,,///
67,0948,東城,a,広島県,2021,,///
67,0948,東城,a,広島県,2022,,///
67,0948,東城,a,広島県,2023,,///
67,0948,東城,a,広島県,2024,,///
67,0948,東城,a,広島県,2025,,///
67,0949,甲田,a,広島県,2016,,///
67,0949,甲田,a,広島県,2017,,///
67,0949,甲田,a,広島県,2018,,///
67,0949,甲田,a,広島県,2019,,///
67,0949,甲田,a,広島県,2020,,///
67,0949,甲田,a,広島県,2021,,///
67,0949,甲田,a,広島県,2022,,///
67,0949,甲田,a,広島県,2023,,///
67,0949,甲田,a,広島県,2024,,///
67,0949,甲田,a,広島県,2025,,///
67,0950,三入,a,広島県,2016,9.0,
67,0950,三入,a,広島県,2017,2.0,
67,0950,三入,a,広島県,2018,24.0,
67,0950,三入,a,広島県,2019,8.0,
67,0950,三入,a,広島県,2020,11.0,
67,0950,三入,a,広島県,2021,5.0,
67,0950,三入,a,広島県,2022,2.0,
67,0950,三入,a,広島県,2023,13.0,
67,0950,三入,a,広島県,2024,36.0,
67,0950,三入,a,広島県,2025,21.0,
67,0951,府中,a,広島県,2016,20.0,
67,0951,府中,a,広島県,2017,7.0,
67,0951,府中,a,広島県,2018,31.0,
67,0951,府中,a,広島県,2019,16.0,
67,0951,府中,a,広島県,2020,19.0,
67,0951,府中,a,広島県,2021,11.0,
67,0951,府中,a,広島県,2022,13.0,
67,0951,府中,a,広島県,2023,29.0,
67,0951,府中,a,広島県,2024,54.0,
67,0951,府中,a,広島県,2025,57.0,
67,1163,志和,a,広島県,2016,,///
67,1163,志和,a,広島県,2017,,///
67,1163,志和,a,広島県,2018,,///
67,1163,志和,a,広島県,2019,,///
67,1163,志和,a,広島県,2020,,///
67,1163,志和,a,広島県,2021,,///
67,1163,志和,a,広島県,2022,,///
67,1163,志和,a,広島県,2023,,///
67,1163,志和,a,広島県,2024,,///
67,1163,志和,a,広島県,2025,,///
67,1257,王泊,a,広島県,2016,,///
67,1257,王泊,a,広島県,2017,,///
67,1257,王泊,a,広島県,2018,,///
67,1257,王泊,a,広島県,2019,,///
67,1257,王泊,a,広島県,2020,,///
67,1257,王泊,a,広島県,2021,,///
67,1257,王泊,a,広島県,2022,,///
67,1257,王泊,a,広島県,2023,,///
67,1257,王泊,a,広島県,2024,,///
67,1257,王泊,a,広島県,2025,,///
67,1262,八幡,a,広島県,2016,,///
67,1262,八幡,a,広島県,2017,,///
67,1262,八幡,a,広島県,2018,,///
67,1262,八幡,a,広島県,2019,,///
67,1262,八幡,a,広島県,2020,,///
67,1262,八幡,a,広島県,2021,,///
67,1262,八幡,a,広島県,2022,,///
67,1262,八幡,a,広島県,2023,,///
67,1262,八幡,a,広島県,2024,,///
67,1262,八幡,a,広島県,2025,,///
67,1325,油木,a,広島県,2016,0.0,
67,1325,油木,a,広島県,2017,0.0,
67,1325,油木,a,広島県,2018,0.0,
67,1325,油木,a,広島県,2019,0.0,
67,1325,油木,a,広島県,2020,0.0,
67,1325,油木,a,広島県,2021,0.0,
67,1325,油木,a,広島県,2022,0.0,
67,1325,油木,a,広島県,2023,0.0,
67,1325,油木,a,広島県,2024,0.0,
67,1325,油木,a,広島県,2025,3.0,
67,1326,廿日市津田,a,広島県,2016,5.0,
67,1326,廿日市津田,a,広島県,2017,1.0,
67,1326,廿日市津田,a,広島県,2018,16.0,
67,1326,廿日市津田,a,広島県,2019,4.0,
67,1326,廿日市津田,a,広島県,2020,10.0,
67,1326,廿日市津田,a,広島県,2021,1.0,
67,1326,廿日市津田,a,広島県,2022,1.0,
67,1326,廿日市津田,a,広島県,2023,7.0,
67,1326,廿日市津田,a,広島県,2024,7.0,
67,1326,廿日市津田,a,広島県,2025,3.0,
67,1472,本郷,a,広島県,2016,0.0,
67,1472,本郷,a,広島県,2017,0.0,
67,1472,本郷,a,広島県,2018,1.0,
67,1472,本郷,a,広島県,2019,0.0,
67,1472,本郷,a,広島県,2020,1.0,
67,1472,本郷,a,広島県,2021,0.0,
67,1472,本郷,a,広島県,2022,0.0,]
67,1472,本郷,a,広島県,2023,0.0,
67,1472,本郷,a,広島県,2024,1.0,
67,1472,本郷,a,広島県,2025,0.0,
67,1575,佐伯湯来,a,広島県,2016,,///
67,1575,佐伯湯来,a,広島県,2017,,///
67,1575,佐伯湯来,a,広島県,2018,,///
67,1575,佐伯湯来,a,広島県,2019,,///
67,1575,佐伯湯来,a,広島県,2020,,///
67,1575,佐伯湯来,a,広島県,2021,,///
67,1575,佐伯湯来,a,広島県,2022,,///
67,1575,佐伯湯来,a,広島県,2023,,///
67,1575,佐伯湯来,a,広島県,2024,,///
67,1575,佐伯湯来,a,広島県,2025,,///
67,1579,都志見,a,広島県,2016,,///
67,1579,都志見,a,広島県,2017,,///
67,1579,都志見,a,広島県,2018,,///
67,1579,都志見,a,広島県,2019,,///
67,1579,都志見,a,広島県,2020,,///
67,1579,都志見,a,広島県,2021,,///
67,1579,都志見,a,広島県,2022,,///
67,1579,都志見,a,広島県,2023,,///
67,1579,都志見,a,広島県,2024,,///
67,1579,都志見,a,広島県,2025,,///
67,1582,君田,a,広島県,2016,,///
67,1582,君田,a,広島県,2017,,///
67,1582,君田,a,広島県,2018,,///
67,1582,君田,a,広島県,2019,,///
67,1582,君田,a,広島県,2020,,///
67,1582,君田,a,広島県,2021,,///
67,1582,君田,a,広島県,2022,,///
67,1582,君田,a,広島県,2023,,///
67,1582,君田,a,広島県,2024,,///
67,1582,君田,a,広島県,2025,,///
67,1583,美土里,a,広島県,2016,,///
67,1583,美土里,a,広島県,2017,,///
67,1583,美土里,a,広島県,2018,,///
67,1583,美土里,a,広島県,2019,,///
67,1583,美土里,a,広島県,2020,,///
67,1583,美土里,a,広島県,2021,,///
67,1583,美土里,a,広島県,2022,,///
67,1583,美土里,a,広島県,2023,,///
67,1583,美土里,a,広島県,2024,,///
67,1583,美土里,a,広島県,2025,,///
67,1603,安宿,a,広島県,2016,,///
67,1603,安宿,a,広島県,2017,,///
67,1603,安宿,a,広島県,2018,,///
67,1603,安宿,a,広島県,2019,,///
67,1603,安宿,a,広島県,2020,,///
67,1603,安宿,a,広島県,2021,,///
67,1603,安宿,a,広島県,2022,,///
67,1603,安宿,a,広島県,2023,,///
67,1603,安宿,a,広島県,2024,,///
67,1603,安宿,a,広島県,2025,,///
67,1606,呉市蒲刈,a,広島県,2016,0.0,
67,1606,呉市蒲刈,a,広島県,2017,2.0,
67,1606,呉市蒲刈,a,広島県,2018,3.0,
67,1606,呉市蒲刈,a,広島県,2019,1.0,
67,1606,呉市蒲刈,a,広島県,2020,5.0,
67,1606,呉市蒲刈,a,広島県,2021,1.0,
67,1606,呉市蒲刈,a,広島県,2022,0.0,
67,1606,呉市蒲刈,a,広島県,2023,4.0,
67,1606,呉市蒲刈,a,広島県,2024,11.0,
67,1606,呉市蒲刈,a,広島県,2025,0.0,
67,47765,広島,s,広島県,2016,16.0,
67,47765,広島,s,広島県,2017,5.0,
67,47765,広島,s,広島県,2018,28.0,
67,47765,広島,s,広島県,2019,7.0,
67,47765,広島,s,広島県,2020,15.0,
67,47765,広島,s,広島県,2021,7.0,
67,47765,広島,s,広島県,2022,8.0,
67,47765,広島,s,広島県,2023,16.0,
67,47765,広島,s,広島県,2024,45.0,
67,47765,広島,s,広島県,2025,18.0,
67,47766,呉,s,広島県,2016,4.0,
67,47766,呉,s,広島県,2017,3.0,
67,47766,呉,s,広島県,2018,7.0,
67,47766,呉,s,広島県,2019,2.0,
67,47766,呉,s,広島県,2020,7.0,
67,47766,呉,s,広島県,2021,2.0,
67,47766,呉,s,広島県,2022,0.0,
67,47766,呉,s,広島県,2023,5.0,
67,47766,呉,s,広島県,2024,14.0,
67,47766,呉,s,広島県,2025,4.0,
67,47767,福山,s,広島県,2016,10.0,
67,47767,福山,s,広島県,2017,7.0,
67,47767,福山,s,広島県,2018,24.0,
67,47767,福山,s,広島県,2019,13.0,
67,47767,福山,s,広島県,2020,18.0,
67,47767,福山,s,広島県,2021,8.0,
67,47767,福山,s,広島県,2022,14.0,
67,47767,福山,s,広島県,2023,14.0,
67,47767,福山,s,広島県,2024,31.0,
67,47767,福山,s,広島県,2025,30.0,
68,0693,鹿島,a,島根県,2016,0.0,
68,0693,鹿島,a,島根県,2017,4.0,
68,0693,鹿島,a,島根県,2018,8.0,
68,0693,鹿島,a,島根県,2019,5.0,
68,0693,鹿島,a,島根県,2020,5.0,
68,0693,鹿島,a,島根県,2021,0.0,
68,0693,鹿島,a,島根県,2022,5.0,
68,0693,鹿島,a,島根県,2023,8.0,
68,0693,鹿島,a,島根県,2024,4.0,
68,0693,鹿島,a,島根県,2025,4.0,
68,0694,斐川,a,島根県,2016,2.0,
68,0694,斐川,a,島根県,2017,4.0,
68,0694,斐川,a,島根県,2018,16.0,
68,0694,斐川,a,島根県,2019,4.0,
68,0694,斐川,a,島根県,2020,8.0,
68,0694,斐川,a,島根県,2021,6.0,
68,0694,斐川,a,島根県,2022,5.0,
68,0694,斐川,a,島根県,2023,12.0,
68,0694,斐川,a,島根県,2024,9.0,
68,0694,斐川,a,島根県,2025,11.0,
68,0696,大東,a,島根県,2016,,///
68,0696,大東,a,島根県,2017,,///
68,0696,大東,a,島根県,2018,,///
68,0696,大東,a,島根県,2019,,///
68,0696,大東,a,島根県,2020,,///
68,0696,大東,a,島根県,2021,,///
68,0696,大東,a,島根県,2022,,///
68,0696,大東,a,島根県,2023,,///
68,0696,大東,a,島根県,2024,,///
68,0696,大東,a,島根県,2025,,///
68,0697,大田,a,島根県,2016,6.0,
68,0697,大田,a,島根県,2017,5.0,
68,0697,大田,a,島根県,2018,15.0,
68,0697,大田,a,島根県,2019,8.0,
68,0697,大田,a,島根県,2020,12.0,
68,0697,大田,a,島根県,2021,5.0,
68,0697,大田,a,島根県,2022,5.0,
68,0697,大田,a,島根県,2023,9.0,
68,0697,大田,a,島根県,2024,15.0,
68,0697,大田,a,島根県,2025,8.0,
68,0698,掛合,a,島根県,2016,2.0,
68,0698,掛合,a,島根県,2017,3.0,
68,0698,掛合,a,島根県,2018,11.0,
68,0698,掛合,a,島根県,2019,5.0,
68,0698,掛合,a,島根県,2020,7.0,
68,0698,掛合,a,島根県,2021,3.0,
68,0698,掛合,a,島根県,2022,5.0,
68,0698,掛合,a,島根県,2023,8.0,
68,0698,掛合,a,島根県,2024,10.0,
68,0698,掛合,a,島根県,2025,10.0,
68,0699,横田,a,島根県,2016,0.0,
68,0699,横田,a,島根県,2017,0.0,
68,0699,横田,a,島根県,2018,8.0,
68,0699,横田,a,島根県,2019,3.0,
68,0699,横田,a,島根県,2020,4.0,
68,0699,横田,a,島根県,2021,2.0,
68,0699,横田,a,島根県,2022,2.0,
68,0699,横田,a,島根県,2023,5.0,
68,0699,横田,a,島根県,2024,9.0,
68,0699,横田,a,島根県,2025,14.0,
68,0701,川本,a,島根県,2016,10.0,
68,0701,川本,a,島根県,2017,4.0,
68,0701,川本,a,島根県,2018,17.0,
68,0701,川本,a,島根県,2019,12.0,
68,0701,川本,a,島根県,2020,10.0,
68,0701,川本,a,島根県,2021,6.0,
68,0701,川本,a,島根県,2022,9.0,
68,0701,川本,a,島根県,2023,18.0,
68,0701,川本,a,島根県,2024,29.0,
68,0701,川本,a,島根県,2025,31.0,
68,0703,三隅,a,島根県,2016,,///
68,0703,三隅,a,島根県,2017,,///
68,0703,三隅,a,島根県,2018,,///
68,0703,三隅,a,島根県,2019,,///
68,0703,三隅,a,島根県,2020,,///
68,0703,三隅,a,島根県,2021,,///
68,0703,三隅,a,島根県,2022,,///
68,0703,三隅,a,島根県,2023,,///
68,0703,三隅,a,島根県,2024,,///
68,0703,三隅,a,島根県,2025,,///
68,0704,益田,a,島根県,2016,3.0,
68,0704,益田,a,島根県,2017,6.0,
68,0704,益田,a,島根県,2018,13.0,
68,0704,益田,a,島根県,2019,7.0,
68,0704,益田,a,島根県,2020,11.0,
68,0704,益田,a,島根県,2021,1.0,
68,0704,益田,a,島根県,2022,8.0,
68,0704,益田,a,島根県,2023,13.0,
68,0704,益田,a,島根県,2024,18.0,
68,0704,益田,a,島根県,2025,9.0,
68,0707,津和野,a,島根県,2016,17.0,
68,0707,津和野,a,島根県,2017,10.0,
68,0707,津和野,a,島根県,2018,29.0,
68,0707,津和野,a,島根県,2019,14.0,
68,0707,津和野,a,島根県,2020,16.0,
68,0707,津和野,a,島根県,2021,14.0,
68,0707,津和野,a,島根県,2022,13.0,
68,0707,津和野,a,島根県,2023,25.0,
68,0707,津和野,a,島根県,2024,39.0,
68,0707,津和野,a,島根県,2025,47.0,
68,0954,佐田,a,島根県,2016,,///
68,0954,佐田,a,島根県,2017,,///
68,0954,佐田,a,島根県,2018,,///
68,0954,佐田,a,島根県,2019,,///
68,0954,佐田,a,島根県,2020,,///
68,0954,佐田,a,島根県,2021,,///
68,0954,佐田,a,島根県,2022,,///
68,0954,佐田,a,島根県,2023,,///
68,0954,佐田,a,島根県,2024,,///
68,0954,佐田,a,島根県,2025,,///
68,1093,桜江,a,島根県,2016,,///
68,1093,桜江,a,島根県,2017,,///
68,1093,桜江,a,島根県,2018,,///
68,1093,桜江,a,島根県,2019,,///
68,1093,桜江,a,島根県,2020,,///
68,1093,桜江,a,島根県,2021,,///
68,1093,桜江,a,島根県,2022,,///
68,1093,桜江,a,島根県,2023,,///
68,1093,桜江,a,島根県,2024,,///
68,1093,桜江,a,島根県,2025,,///
68,1094,瑞穂,a,島根県,2016,6.0,
68,1094,瑞穂,a,島根県,2017,0.0,
68,1094,瑞穂,a,島根県,2018,19.0,
68,1094,瑞穂,a,島根県,2019,0.0,
68,1094,瑞穂,a,島根県,2020,8.0,
68,1094,瑞穂,a,島根県,2021,1.0,
68,1094,瑞穂,a,島根県,2022,2.0,
68,1094,瑞穂,a,島根県,2023,6.0,
68,1094,瑞穂,a,島根県,2024,20.0,
68,1094,瑞穂,a,島根県,2025,14.0,
68,1095,伯太,a,島根県,2016,,///
68,1095,伯太,a,島根県,2017,,///
68,1095,伯太,a,島根県,2018,,///
68,1095,伯太,a,島根県,2019,,///
68,1095,伯太,a,島根県,2020,,///
68,1095,伯太,a,島根県,2021,,///
68,1095,伯太,a,島根県,2022,,///
68,1095,伯太,a,島根県,2023,,///
68,1095,伯太,a,島根県,2024,,///
